"id";"timestamp";"activity"
"2302";"01-01-1970 04:26:14.200";"y-S2_0"
"2310";"01-01-1970 04:26:14.900";"IN_4_3-x"
"2264";"01-01-1970 04:26:15.300";"IN_2_3-x"
"2260";"01-01-1970 04:26:15.500";"IN_7_3-y"
"2313";"01-01-1970 04:26:15.800";"IN_3_3-x"
"2259";"01-01-1970 04:26:15.800";"IN_6_3-x"
"2273";"01-01-1970 04:26:16.300";"IN_4_3-x"
"2245";"01-01-1970 04:26:16.800";"y-S1_0"
"2240";"01-01-1970 04:26:17.800";"IN_7_3-y"
"2313";"01-01-1970 04:26:17.900";"IN_4_3-x"
"2264";"01-01-1970 04:26:18.300";"IN_3_3-x"
"2307";"01-01-1970 04:26:19.200";"y-S1_0"
"2314";"01-01-1970 04:26:19.400";"IN_7_3-y"
"2250";"01-01-1970 04:26:19.400";"IN_6_3-x"
"2264";"01-01-1970 04:26:20.500";"IN_4_3-x"
"2312";"01-01-1970 04:26:21.000";"IN_6_3-x"
"2277";"01-01-1970 04:26:21.500";"IN_1_3-x"
"2311";"01-01-1970 04:26:22.200";"IN_4_3-x"
"2277";"01-01-1970 04:26:23.700";"IN_2_3-x"
"2296";"01-01-1970 04:26:24.600";"IN_7_3-y"
"2306";"01-01-1970 04:26:25.300";"IN_5_3-x"
"2324";"01-01-1970 04:26:26.500";"IN_1_0"
"2322";"01-01-1970 04:26:26.500";"IN_2_0"
"2320";"01-01-1970 04:26:26.500";"IN_3_0"
"2318";"01-01-1970 04:26:26.500";"IN_4_0"
"2323";"01-01-1970 04:26:26.500";"IN_5_0"
"2319";"01-01-1970 04:26:26.500";"IN_6_0"
"2321";"01-01-1970 04:26:26.500";"IN_7_0"
"2277";"01-01-1970 04:26:26.700";"IN_3_3-x"
"2259";"01-01-1970 04:26:27.400";"IN_7_3-y"
"2304";"01-01-1970 04:26:28.400";"IN_5_3-x"
"2277";"01-01-1970 04:26:28.900";"IN_4_3-x"
"2250";"01-01-1970 04:26:31.000";"IN_7_3-y"
"2303";"01-01-1970 04:26:31.400";"IN_5_3-x"
"2292";"01-01-1970 04:26:31.600";"y-S1_0"
"2312";"01-01-1970 04:26:32.500";"IN_7_3-y"
"2306";"01-01-1970 04:26:32.800";"IN_6_3-x"
"2316";"01-01-1970 04:26:33.100";"IN_5_3-x"
"2196";"01-01-1970 04:26:34.000";"y-S1_0"
"2196";"01-01-1970 04:26:35.300";"y-S2_0"
"2290";"01-01-1970 04:26:35.500";"y-S1_0"
"2304";"01-01-1970 04:26:35.900";"IN_6_3-x"
"2196";"01-01-1970 04:26:36.600";"y-S3_0"
"2305";"01-01-1970 04:26:37.000";"y-S1_0"
"2196";"01-01-1970 04:26:37.900";"y-S4_0"
"2305";"01-01-1970 04:26:38.300";"y-S2_0"
"2303";"01-01-1970 04:26:38.900";"IN_6_3-x"
"2316";"01-01-1970 04:26:40.500";"IN_6_3-x"
"0";"01-01-1970 04:26:42.000";"z-x"
"2289";"01-01-1970 04:26:42.700";"y-S1_0"
"2280";"01-01-1970 04:26:42.900";"IN_2_3-x"
"2306";"01-01-1970 04:26:44.400";"IN_7_3-y"
"2266";"01-01-1970 04:26:44.600";"IN_5_3-x"
"2280";"01-01-1970 04:26:45.800";"IN_3_3-x"
"2304";"01-01-1970 04:26:47.500";"IN_7_3-y"
"2280";"01-01-1970 04:26:48.000";"IN_4_3-x"
"2320";"01-01-1970 04:26:48.800";"IN_3_3-x"
"2243";"01-01-1970 04:26:49.000";"y-S1_0"
"2243";"01-01-1970 04:26:50.300";"y-S2_0"
"2303";"01-01-1970 04:26:50.500";"IN_7_3-y"
"2252";"01-01-1970 04:26:50.500";"y-S1_0"
"0";"01-01-1970 04:26:50.800";"IN_1_3-x"
"2320";"01-01-1970 04:26:50.900";"IN_4_3-x"
"2243";"01-01-1970 04:26:51.600";"y-S3_0"
"2316";"01-01-1970 04:26:52.100";"IN_7_3-y"
"2266";"01-01-1970 04:26:52.100";"IN_6_3-x"
"2309";"01-01-1970 04:26:52.200";"y-S1_0"
"2243";"01-01-1970 04:26:52.900";"y-S4_0"
"0";"01-01-1970 04:26:53.000";"IN_2_3-x"
"2309";"01-01-1970 04:26:53.500";"y-S2_0"
"2321";"01-01-1970 04:26:53.600";"IN_7_3-y"
"2319";"01-01-1970 04:26:53.700";"IN_6_3-x"
"2318";"01-01-1970 04:26:54.100";"IN_4_3-x"
"0";"01-01-1970 04:26:56.000";"IN_3_3-x"
"2317";"01-01-1970 04:26:56.300";"IN_1_3-x"
"2299";"01-01-1970 04:26:57.500";"y-S1_0"
"0";"01-01-1970 04:26:58.200";"IN_4_3-x"
"2317";"01-01-1970 04:26:58.400";"IN_2_3-x"
"2323";"01-01-1970 04:26:59.900";"IN_5_3-x"
"2297";"01-01-1970 04:27:00.600";"y-S1_0"
"2317";"01-01-1970 04:27:01.400";"IN_3_3-x"
"2317";"01-01-1970 04:27:03.600";"IN_4_3-x"
"2266";"01-01-1970 04:27:03.700";"IN_7_3-y"
"2319";"01-01-1970 04:27:05.200";"IN_7_3-y"
"2276";"01-01-1970 04:27:07.100";"z-x"
"2323";"01-01-1970 04:27:07.300";"IN_6_3-x"
"2260";"01-01-1970 04:27:08.400";"y-S1_0"
"2260";"01-01-1970 04:27:09.700";"y-S2_0"
"2331";"01-01-1970 04:27:10.200";"IN_1_0"
"2329";"01-01-1970 04:27:10.200";"IN_2_0"
"2327";"01-01-1970 04:27:10.200";"IN_3_0"
"2325";"01-01-1970 04:27:10.200";"IN_4_0"
"2330";"01-01-1970 04:27:10.200";"IN_5_0"
"2326";"01-01-1970 04:27:10.200";"IN_6_0"
"2328";"01-01-1970 04:27:10.200";"IN_7_0"
"2240";"01-01-1970 04:27:10.700";"y-S1_0"
"2260";"01-01-1970 04:27:11.000";"y-S3_0"
"2310";"01-01-1970 04:27:11.200";"IN_5_3-x"
"2240";"01-01-1970 04:27:12.000";"y-S2_0"
"2314";"01-01-1970 04:27:12.200";"y-S1_0"
"2260";"01-01-1970 04:27:12.300";"y-S4_0"
"2273";"01-01-1970 04:27:12.600";"IN_5_3-x"
"2240";"01-01-1970 04:27:13.300";"y-S3_0"
"2287";"01-01-1970 04:27:14.100";"IN_2_3-x"
"2313";"01-01-1970 04:27:14.200";"IN_5_3-x"
"2240";"01-01-1970 04:27:14.600";"y-S4_0"
"2276";"01-01-1970 04:27:15.900";"IN_1_3-x"
"2264";"01-01-1970 04:27:16.800";"IN_5_3-x"
"2287";"01-01-1970 04:27:17.000";"IN_3_3-x"
"2296";"01-01-1970 04:27:17.500";"y-S1_0"
"2276";"01-01-1970 04:27:18.100";"IN_2_3-x"
"2311";"01-01-1970 04:27:18.400";"IN_5_3-x"
"2310";"01-01-1970 04:27:18.700";"IN_6_3-x"
"2323";"01-01-1970 04:27:18.900";"IN_7_3-y"
"2287";"01-01-1970 04:27:19.200";"IN_4_3-x"
"2273";"01-01-1970 04:27:20.100";"IN_6_3-x"
"2259";"01-01-1970 04:27:20.300";"y-S1_0"
"2276";"01-01-1970 04:27:21.100";"IN_3_3-x"
"2313";"01-01-1970 04:27:21.700";"IN_6_3-x"
"2276";"01-01-1970 04:27:23.300";"IN_4_3-x"
"2250";"01-01-1970 04:27:23.900";"y-S1_0"
"2264";"01-01-1970 04:27:24.300";"IN_6_3-x"
"2250";"01-01-1970 04:27:25.200";"y-S2_0"
"2277";"01-01-1970 04:27:25.200";"IN_5_3-x"
"2312";"01-01-1970 04:27:25.400";"y-S1_0"
"2311";"01-01-1970 04:27:25.900";"IN_6_3-x"
"2250";"01-01-1970 04:27:26.500";"y-S3_0"
"2250";"01-01-1970 04:27:27.800";"y-S4_0"
"2324";"01-01-1970 04:27:29.500";"IN_1_3-x"
"2310";"01-01-1970 04:27:30.300";"IN_7_3-y"
"2324";"01-01-1970 04:27:31.600";"IN_2_3-x"
"2273";"01-01-1970 04:27:31.700";"IN_7_3-y"
"2277";"01-01-1970 04:27:32.700";"IN_6_3-x"
"2313";"01-01-1970 04:27:33.300";"IN_7_3-y"
"2324";"01-01-1970 04:27:34.600";"IN_3_3-x"
"2264";"01-01-1970 04:27:35.900";"IN_7_3-y"
"2327";"01-01-1970 04:27:36.200";"IN_3_3-x"
"2324";"01-01-1970 04:27:36.800";"IN_4_3-x"
"2306";"01-01-1970 04:27:37.300";"y-S1_0"
"2326";"01-01-1970 04:27:37.400";"IN_6_3-x"
"2311";"01-01-1970 04:27:37.500";"IN_7_3-y"
"2327";"01-01-1970 04:27:38.300";"IN_4_3-x"
"2328";"01-01-1970 04:27:39.000";"IN_7_3-y"
"2298";"01-01-1970 04:27:39.800";"z-x"
"2325";"01-01-1970 04:27:39.900";"IN_4_3-x"
"2304";"01-01-1970 04:27:40.400";"y-S1_0"
"2338";"01-01-1970 04:27:41.400";"IN_1_0"
"2336";"01-01-1970 04:27:41.400";"IN_2_0"
"2334";"01-01-1970 04:27:41.400";"IN_3_0"
"2332";"01-01-1970 04:27:41.400";"IN_4_0"
"2337";"01-01-1970 04:27:41.400";"IN_5_0"
"2333";"01-01-1970 04:27:41.400";"IN_6_0"
"2335";"01-01-1970 04:27:41.400";"IN_7_0"
"2303";"01-01-1970 04:27:43.400";"y-S1_0"
"2277";"01-01-1970 04:27:44.300";"IN_7_3-y"
"2280";"01-01-1970 04:27:44.300";"IN_5_3-x"
"2316";"01-01-1970 04:27:45.000";"y-S1_0"
"2316";"01-01-1970 04:27:46.300";"y-S2_0"
"2321";"01-01-1970 04:27:46.400";"y-S1_0"
"2320";"01-01-1970 04:27:47.200";"IN_5_3-x"
"2298";"01-01-1970 04:27:48.600";"IN_1_3-x"
"2326";"01-01-1970 04:27:48.900";"IN_7_3-y"
"2318";"01-01-1970 04:27:50.300";"IN_5_3-x"
"2298";"01-01-1970 04:27:50.800";"IN_2_3-x"
"2280";"01-01-1970 04:27:51.800";"IN_6_3-x"
"2330";"01-01-1970 04:27:52.100";"IN_5_3-x"
"2294";"01-01-1970 04:27:52.400";"IN_2_3-x"
"2298";"01-01-1970 04:27:53.800";"IN_3_3-x"
"0";"01-01-1970 04:27:54.500";"IN_5_3-x"
"2320";"01-01-1970 04:27:54.700";"IN_6_3-x"
"2294";"01-01-1970 04:27:55.300";"IN_3_3-x"
"2298";"01-01-1970 04:27:56.000";"IN_4_3-x"
"2266";"01-01-1970 04:27:56.600";"y-S1_0"
"2294";"01-01-1970 04:27:57.500";"IN_4_3-x"
"2318";"01-01-1970 04:27:57.800";"IN_6_3-x"
"2319";"01-01-1970 04:27:58.100";"y-S1_0"
"2319";"01-01-1970 04:27:59.400";"y-S2_0"
"2330";"01-01-1970 04:27:59.500";"IN_6_3-x"
"2317";"01-01-1970 04:27:59.900";"IN_5_3-x"
"0";"01-01-1970 04:28:02.000";"IN_6_3-x"
"2280";"01-01-1970 04:28:03.400";"IN_7_3-y"
"2334";"01-01-1970 04:28:03.700";"IN_3_3-x"
"2334";"01-01-1970 04:28:05.800";"IN_4_3-x"
"2320";"01-01-1970 04:28:06.300";"IN_7_3-y"
"2317";"01-01-1970 04:28:07.400";"IN_6_3-x"
"2332";"01-01-1970 04:28:09.000";"IN_4_3-x"
"2333";"01-01-1970 04:28:09.000";"IN_6_3-x"
"2318";"01-01-1970 04:28:09.400";"IN_7_3-y"
"2292";"01-01-1970 04:28:10.000";"z-x"
"2330";"01-01-1970 04:28:11.100";"IN_7_3-y"
"2345";"01-01-1970 04:28:11.400";"IN_1_0"
"2343";"01-01-1970 04:28:11.400";"IN_2_0"
"2341";"01-01-1970 04:28:11.400";"IN_3_0"
"2339";"01-01-1970 04:28:11.400";"IN_4_0"
"2344";"01-01-1970 04:28:11.400";"IN_5_0"
"2340";"01-01-1970 04:28:11.400";"IN_6_0"
"2342";"01-01-1970 04:28:11.400";"IN_7_0"
"2323";"01-01-1970 04:28:11.800";"y-S1_0"
"2331";"01-01-1970 04:28:13.200";"IN_1_3-x"
"0";"01-01-1970 04:28:13.600";"IN_7_3-y"
"2335";"01-01-1970 04:28:15.300";"IN_7_3-y"
"2331";"01-01-1970 04:28:15.300";"IN_2_3-x"
"2287";"01-01-1970 04:28:15.500";"IN_5_3-x"
"2301";"01-01-1970 04:28:17.100";"IN_2_3-x"
"2337";"01-01-1970 04:28:17.100";"IN_5_3-x"
"2331";"01-01-1970 04:28:18.300";"IN_3_3-x"
"2292";"01-01-1970 04:28:18.800";"IN_1_3-x"
"2317";"01-01-1970 04:28:19.000";"IN_7_3-y"
"2276";"01-01-1970 04:28:19.600";"IN_5_3-x"
"2301";"01-01-1970 04:28:20.000";"IN_3_3-x"
"2333";"01-01-1970 04:28:20.500";"IN_7_3-y"
"2331";"01-01-1970 04:28:20.500";"IN_4_3-x"
"2292";"01-01-1970 04:28:21.000";"IN_2_3-x"
"2301";"01-01-1970 04:28:22.200";"IN_4_3-x"
"2287";"01-01-1970 04:28:23.000";"IN_6_3-x"
"2310";"01-01-1970 04:28:23.200";"y-S1_0"
"2292";"01-01-1970 04:28:24.000";"IN_3_3-x"
"2337";"01-01-1970 04:28:24.500";"IN_6_3-x"
"2273";"01-01-1970 04:28:24.600";"y-S1_0"
"2273";"01-01-1970 04:28:25.900";"y-S2_0"
"2313";"01-01-1970 04:28:26.200";"y-S1_0"
"2292";"01-01-1970 04:28:26.200";"IN_4_3-x"
"2276";"01-01-1970 04:28:27.100";"IN_6_3-x"
"2264";"01-01-1970 04:28:28.800";"y-S1_0"
"2264";"01-01-1970 04:28:30.100";"y-S2_0"
"2311";"01-01-1970 04:28:30.400";"y-S1_0"
"2264";"01-01-1970 04:28:31.400";"y-S3_0"
"2328";"01-01-1970 04:28:31.800";"y-S1_0"
"2264";"01-01-1970 04:28:32.700";"y-S4_0"
"2328";"01-01-1970 04:28:33.100";"y-S2_0"
"2324";"01-01-1970 04:28:33.100";"IN_5_3-x"
"2341";"01-01-1970 04:28:33.700";"IN_3_3-x"
"2287";"01-01-1970 04:28:34.600";"IN_7_3-y"
"2327";"01-01-1970 04:28:34.600";"IN_5_3-x"
"2341";"01-01-1970 04:28:35.800";"IN_4_3-x"
"2337";"01-01-1970 04:28:36.100";"IN_7_3-y"
"2325";"01-01-1970 04:28:36.100";"IN_5_3-x"
"2277";"01-01-1970 04:28:37.200";"y-S1_0"
"2277";"01-01-1970 04:28:38.500";"y-S2_0"
"2276";"01-01-1970 04:28:38.700";"IN_7_3-y"
"2339";"01-01-1970 04:28:39.000";"IN_4_3-x"
"2277";"01-01-1970 04:28:39.800";"y-S3_0"
"2342";"01-01-1970 04:28:40.400";"IN_7_3-y"
"2324";"01-01-1970 04:28:40.600";"IN_6_3-x"
"2277";"01-01-1970 04:28:41.100";"y-S4_0"
"2326";"01-01-1970 04:28:41.800";"y-S1_0"
"2327";"01-01-1970 04:28:42.100";"IN_6_3-x"
"2325";"01-01-1970 04:28:43.600";"IN_6_3-x"
"2338";"01-01-1970 04:28:44.400";"IN_1_3-x"
"2344";"01-01-1970 04:28:44.800";"IN_5_3-x"
"2340";"01-01-1970 04:28:45.100";"IN_6_3-x"
"2338";"01-01-1970 04:28:46.500";"IN_2_3-x"
"2352";"01-01-1970 04:28:47.700";"IN_1_0"
"2350";"01-01-1970 04:28:47.700";"IN_2_0"
"2348";"01-01-1970 04:28:47.700";"IN_3_0"
"2346";"01-01-1970 04:28:47.700";"IN_4_0"
"2351";"01-01-1970 04:28:47.700";"IN_5_0"
"2347";"01-01-1970 04:28:47.700";"IN_6_0"
"2349";"01-01-1970 04:28:47.700";"IN_7_0"
"2338";"01-01-1970 04:28:49.500";"IN_3_3-x"
"2338";"01-01-1970 04:28:51.700";"IN_4_3-x"
"2324";"01-01-1970 04:28:52.200";"IN_7_3-y"
"2344";"01-01-1970 04:28:52.200";"IN_6_3-x"
"2298";"01-01-1970 04:28:52.300";"IN_5_3-x"
"2327";"01-01-1970 04:28:53.700";"IN_7_3-y"
"2294";"01-01-1970 04:28:53.800";"IN_5_3-x"
"2308";"01-01-1970 04:28:54.600";"IN_2_3-x"
"2325";"01-01-1970 04:28:55.200";"IN_7_3-y"
"2280";"01-01-1970 04:28:56.300";"y-S1_0"
"2340";"01-01-1970 04:28:56.600";"IN_7_3-y"
"2308";"01-01-1970 04:28:57.500";"IN_3_3-x"
"2320";"01-01-1970 04:28:59.200";"y-S1_0"
"2308";"01-01-1970 04:28:59.700";"IN_4_3-x"
"2298";"01-01-1970 04:28:59.800";"IN_6_3-x"
"2294";"01-01-1970 04:29:01.300";"IN_6_3-x"
"2334";"01-01-1970 04:29:02.100";"IN_5_3-x"
"2318";"01-01-1970 04:29:02.300";"y-S1_0"
"2344";"01-01-1970 04:29:03.800";"IN_7_3-y"
"2330";"01-01-1970 04:29:04.000";"y-S1_0"
"2332";"01-01-1970 04:29:05.200";"IN_5_3-x"
"2330";"01-01-1970 04:29:05.300";"y-S2_0"
"0";"01-01-1970 04:29:06.500";"y-S1_0"
"0";"01-01-1970 04:29:07.800";"y-S2_0"
"2335";"01-01-1970 04:29:08.100";"y-S1_0"
"0";"01-01-1970 04:29:09.100";"y-S3_0"
"2334";"01-01-1970 04:29:09.600";"IN_6_3-x"
"2348";"01-01-1970 04:29:10.000";"IN_3_3-x"
"0";"01-01-1970 04:29:10.400";"y-S4_0"
"2298";"01-01-1970 04:29:11.400";"IN_7_3-y"
"2317";"01-01-1970 04:29:11.900";"y-S1_0"
"2348";"01-01-1970 04:29:12.100";"IN_4_3-x"
"2332";"01-01-1970 04:29:12.700";"IN_6_3-x"
"2294";"01-01-1970 04:29:12.900";"IN_7_3-y"
"2333";"01-01-1970 04:29:13.400";"y-S1_0"
"2345";"01-01-1970 04:29:14.400";"IN_1_3-x"
"2349";"01-01-1970 04:29:14.500";"IN_7_3-y"
"2333";"01-01-1970 04:29:14.700";"y-S2_0"
"2347";"01-01-1970 04:29:14.900";"IN_6_3-x"
"2359";"01-01-1970 04:29:15.100";"IN_1_0"
"2357";"01-01-1970 04:29:15.100";"IN_2_0"
"2355";"01-01-1970 04:29:15.100";"IN_3_0"
"2353";"01-01-1970 04:29:15.100";"IN_4_0"
"2358";"01-01-1970 04:29:15.100";"IN_5_0"
"2354";"01-01-1970 04:29:15.100";"IN_6_0"
"2356";"01-01-1970 04:29:15.100";"IN_7_0"
"2346";"01-01-1970 04:29:15.300";"IN_4_3-x"
"2345";"01-01-1970 04:29:16.500";"IN_2_3-x"
"2331";"01-01-1970 04:29:16.800";"IN_5_3-x"
"2301";"01-01-1970 04:29:18.500";"IN_5_3-x"
"2345";"01-01-1970 04:29:19.500";"IN_3_3-x"
"2334";"01-01-1970 04:29:21.200";"IN_7_3-y"
"2345";"01-01-1970 04:29:21.700";"IN_4_3-x"
"2292";"01-01-1970 04:29:22.500";"IN_5_3-x"
"2351";"01-01-1970 04:29:24.200";"IN_5_3-x"
"2332";"01-01-1970 04:29:24.300";"IN_7_3-y"
"2331";"01-01-1970 04:29:24.300";"IN_6_3-x"
"2301";"01-01-1970 04:29:26.000";"IN_6_3-x"
"2347";"01-01-1970 04:29:26.400";"IN_7_3-y"
"2287";"01-01-1970 04:29:27.500";"y-S1_0"
"2337";"01-01-1970 04:29:29.000";"y-S1_0"
"2292";"01-01-1970 04:29:30.000";"IN_6_3-x"
"2337";"01-01-1970 04:29:30.300";"y-S2_0"
"2276";"01-01-1970 04:29:31.600";"y-S1_0"
"2351";"01-01-1970 04:29:31.600";"IN_6_3-x"
"2341";"01-01-1970 04:29:32.100";"IN_5_3-x"
"2276";"01-01-1970 04:29:32.900";"y-S2_0"
"2342";"01-01-1970 04:29:33.200";"y-S1_0"
"2276";"01-01-1970 04:29:34.200";"y-S3_0"
"2339";"01-01-1970 04:29:35.200";"IN_5_3-x"
"2276";"01-01-1970 04:29:35.500";"y-S4_0"
"2331";"01-01-1970 04:29:35.900";"IN_7_3-y"
"2355";"01-01-1970 04:29:37.400";"IN_3_3-x"
"2301";"01-01-1970 04:29:37.600";"IN_7_3-y"
"2356";"01-01-1970 04:29:39.200";"IN_7_3-y"
"2355";"01-01-1970 04:29:39.500";"IN_4_3-x"
"2341";"01-01-1970 04:29:39.600";"IN_6_3-x"
"2319";"01-01-1970 04:29:40.300";"z-x"
"2292";"01-01-1970 04:29:41.600";"IN_7_3-y"
"2353";"01-01-1970 04:29:42.700";"IN_4_3-x"
"2339";"01-01-1970 04:29:42.700";"IN_6_3-x"
"2351";"01-01-1970 04:29:43.200";"IN_7_3-y"
"2315";"01-01-1970 04:29:43.300";"IN_2_3-x"
"2354";"01-01-1970 04:29:44.300";"IN_6_3-x"
"2324";"01-01-1970 04:29:45.100";"y-S1_0"
"2315";"01-01-1970 04:29:46.200";"IN_3_3-x"
"2327";"01-01-1970 04:29:46.600";"y-S1_0"
"2366";"01-01-1970 04:29:47.400";"IN_1_0"
"2364";"01-01-1970 04:29:47.400";"IN_2_0"
"2362";"01-01-1970 04:29:47.400";"IN_3_0"
"2360";"01-01-1970 04:29:47.400";"IN_4_0"
"2365";"01-01-1970 04:29:47.400";"IN_5_0"
"2361";"01-01-1970 04:29:47.400";"IN_6_0"
"2363";"01-01-1970 04:29:47.400";"IN_7_0"
"2327";"01-01-1970 04:29:47.900";"y-S2_0"
"2338";"01-01-1970 04:29:48.000";"IN_5_3-x"
"2325";"01-01-1970 04:29:48.100";"y-S1_0"
"2315";"01-01-1970 04:29:48.400";"IN_4_3-x"
"2319";"01-01-1970 04:29:49.100";"IN_1_3-x"
"2340";"01-01-1970 04:29:49.500";"y-S1_0"
"2358";"01-01-1970 04:29:49.600";"IN_5_3-x"
"2323";"01-01-1970 04:29:50.200";"z-x"
"2352";"01-01-1970 04:29:50.700";"IN_1_3-x"
"2340";"01-01-1970 04:29:50.800";"y-S2_0"
"2341";"01-01-1970 04:29:51.200";"IN_7_3-y"
"2319";"01-01-1970 04:29:51.300";"IN_2_3-x"
"2352";"01-01-1970 04:29:52.800";"IN_2_3-x"
"2339";"01-01-1970 04:29:54.300";"IN_7_3-y"
"2319";"01-01-1970 04:29:54.300";"IN_3_3-x"
"2338";"01-01-1970 04:29:55.500";"IN_6_3-x"
"2354";"01-01-1970 04:29:55.800";"IN_7_3-y"
"2352";"01-01-1970 04:29:55.800";"IN_3_3-x"
"2308";"01-01-1970 04:29:56.000";"IN_5_3-x"
"2319";"01-01-1970 04:29:56.500";"IN_4_3-x"
"2344";"01-01-1970 04:29:56.700";"y-S1_0"
"2358";"01-01-1970 04:29:57.000";"IN_6_3-x"
"2352";"01-01-1970 04:29:58.000";"IN_4_3-x"
"2323";"01-01-1970 04:29:59.000";"IN_1_3-x"
"2323";"01-01-1970 04:30:01.200";"IN_2_3-x"
"2308";"01-01-1970 04:30:03.500";"IN_6_3-x"
"2323";"01-01-1970 04:30:04.200";"IN_3_3-x"
"2298";"01-01-1970 04:30:04.300";"y-S1_0"
"2298";"01-01-1970 04:30:05.600";"y-S2_0"
"2294";"01-01-1970 04:30:05.800";"y-S1_0"
"2323";"01-01-1970 04:30:06.400";"IN_4_3-x"
"2298";"01-01-1970 04:30:06.900";"y-S3_0"
"2338";"01-01-1970 04:30:07.100";"IN_7_3-y"
"2349";"01-01-1970 04:30:07.300";"y-S1_0"
"2298";"01-01-1970 04:30:08.200";"y-S4_0"
"2313";"01-01-1970 04:30:08.400";"z-x"
"2348";"01-01-1970 04:30:08.400";"IN_5_3-x"
"2358";"01-01-1970 04:30:08.600";"IN_7_3-y"
"2349";"01-01-1970 04:30:08.600";"y-S2_0"
"2362";"01-01-1970 04:30:09.700";"IN_3_3-x"
"2363";"01-01-1970 04:30:10.400";"IN_7_3-y"
"2346";"01-01-1970 04:30:11.500";"IN_5_3-x"
"2362";"01-01-1970 04:30:11.800";"IN_4_3-x"
"2334";"01-01-1970 04:30:14.100";"y-S1_0"
"2360";"01-01-1970 04:30:15.000";"IN_4_3-x"
"2308";"01-01-1970 04:30:15.100";"IN_7_3-y"
"2348";"01-01-1970 04:30:15.900";"IN_6_3-x"
"2322";"01-01-1970 04:30:16.500";"IN_2_3-x"
"2332";"01-01-1970 04:30:17.200";"y-S1_0"
"2313";"01-01-1970 04:30:17.200";"IN_1_3-x"
"2345";"01-01-1970 04:30:18.000";"IN_5_3-x"
"2373";"01-01-1970 04:30:18.600";"IN_1_0"
"2371";"01-01-1970 04:30:18.600";"IN_2_0"
"2369";"01-01-1970 04:30:18.600";"IN_3_0"
"2367";"01-01-1970 04:30:18.600";"IN_4_0"
"2372";"01-01-1970 04:30:18.600";"IN_5_0"
"2368";"01-01-1970 04:30:18.600";"IN_6_0"
"2370";"01-01-1970 04:30:18.600";"IN_7_0"
"2359";"01-01-1970 04:30:18.900";"IN_1_3-x"
"2346";"01-01-1970 04:30:19.000";"IN_6_3-x"
"2347";"01-01-1970 04:30:19.300";"y-S1_0"
"2313";"01-01-1970 04:30:19.400";"IN_2_3-x"
"2322";"01-01-1970 04:30:19.400";"IN_3_3-x"
"2361";"01-01-1970 04:30:20.700";"IN_6_3-x"
"2365";"01-01-1970 04:30:20.800";"IN_5_3-x"
"2359";"01-01-1970 04:30:21.000";"IN_2_3-x"
"2322";"01-01-1970 04:30:21.600";"IN_4_3-x"
"2313";"01-01-1970 04:30:22.400";"IN_3_3-x"
"2359";"01-01-1970 04:30:24.000";"IN_3_3-x"
"2313";"01-01-1970 04:30:24.600";"IN_4_3-x"
"2345";"01-01-1970 04:30:25.500";"IN_6_3-x"
"2359";"01-01-1970 04:30:26.200";"IN_4_3-x"
"2348";"01-01-1970 04:30:27.500";"IN_7_3-y"
"2365";"01-01-1970 04:30:28.200";"IN_6_3-x"
"2331";"01-01-1970 04:30:28.800";"y-S1_0"
"2301";"01-01-1970 04:30:30.500";"y-S1_0"
"2346";"01-01-1970 04:30:30.600";"IN_7_3-y"
"2301";"01-01-1970 04:30:31.800";"y-S2_0"
"2356";"01-01-1970 04:30:32.000";"y-S1_0"
"2361";"01-01-1970 04:30:32.200";"IN_7_3-y"
"2292";"01-01-1970 04:30:34.500";"y-S1_0"
"2292";"01-01-1970 04:30:35.800";"y-S2_0"
"2355";"01-01-1970 04:30:35.800";"IN_5_3-x"
"2351";"01-01-1970 04:30:36.100";"y-S1_0"
"2345";"01-01-1970 04:30:37.100";"IN_7_3-y"
"2292";"01-01-1970 04:30:37.100";"y-S3_0"
"2292";"01-01-1970 04:30:38.400";"y-S4_0"
"2353";"01-01-1970 04:30:38.900";"IN_5_3-x"
"2365";"01-01-1970 04:30:39.800";"IN_7_3-y"
"2369";"01-01-1970 04:30:40.900";"IN_3_3-x"
"2370";"01-01-1970 04:30:41.500";"IN_7_3-y"
"2369";"01-01-1970 04:30:43.000";"IN_4_3-x"
"2355";"01-01-1970 04:30:43.300";"IN_6_3-x"
"2341";"01-01-1970 04:30:44.100";"y-S1_0"
"2315";"01-01-1970 04:30:44.700";"IN_5_3-x"
"2367";"01-01-1970 04:30:46.200";"IN_4_3-x"
"2353";"01-01-1970 04:30:46.400";"IN_6_3-x"
"2339";"01-01-1970 04:30:47.200";"y-S1_0"
"2335";"01-01-1970 04:30:47.700";"z-x"
"2368";"01-01-1970 04:30:48.100";"IN_6_3-x"
"2354";"01-01-1970 04:30:48.700";"y-S1_0"
"2354";"01-01-1970 04:30:50.000";"y-S2_0"
"2366";"01-01-1970 04:30:50.400";"IN_1_3-x"
"2315";"01-01-1970 04:30:52.200";"IN_6_3-x"
"2366";"01-01-1970 04:30:52.500";"IN_2_3-x"
"2319";"01-01-1970 04:30:52.800";"IN_5_3-x"
"2380";"01-01-1970 04:30:53.400";"IN_1_0"
"2378";"01-01-1970 04:30:53.400";"IN_2_0"
"2376";"01-01-1970 04:30:53.400";"IN_3_0"
"2374";"01-01-1970 04:30:53.400";"IN_4_0"
"2379";"01-01-1970 04:30:53.400";"IN_5_0"
